Country,State,LGA,Period,Persons with clinically diagnosed Malaria,Persons with confirmed uncomplicated Malaria,malaria_cases,Malaria Test Positivity Rate
Nigeria,Benue,Logo,8/1/2020,41,1864,1905,78.7
Nigeria,Benue,Logo,9/1/2020,,1433,1433,116.1
Nigeria,Benue,Logo,10/1/2020,,3462,3462,82.9
Nigeria,Benue,Logo,11/1/2020,,1557,1557,77.8
Nigeria,Benue,Logo,12/1/2020,,1328,1328,65.3
Nigeria,Benue,Makurdi,1/1/2020,504,686,1190,48.3
Nigeria,Benue,Makurdi,2/1/2020,241,847,1088,46.2
Nigeria,Benue,Makurdi,3/1/2020,314,615,929,42.2
Nigeria,Benue,Makurdi,4/1/2020,383,432,815,39.3
Nigeria,Benue,Makurdi,5/1/2020,351,699,1050,48
Nigeria,Benue,Makurdi,6/1/2020,251,358,609,78.9
Nigeria,Benue,Makurdi,7/1/2020,138,161,299,56.6
Nigeria,Benue,Makurdi,8/1/2020,478,2746,3224,59.5
Nigeria,Benue,Makurdi,9/1/2020,736,540,1276,69.7
Nigeria,Benue,Makurdi,10/1/2020,837,592,1429,74.7
Nigeria,Benue,Makurdi,11/1/2020,548,406,954,67.8
Nigeria,Benue,Makurdi,12/1/2020,517,538,1055,58.8
Nigeria,Benue,Obi,1/1/2020,1,1337,1338,74.5
Nigeria,Benue,Obi,2/1/2020,145,1611,1756,81.3
Nigeria,Benue,Obi,3/1/2020,2,603,605,81.2
Nigeria,Benue,Obi,4/1/2020,10,1194,1204,78.5
Nigeria,Benue,Obi,5/1/2020,,1066,1066,85
Nigeria,Benue,Obi,6/1/2020,,1650,1650,81.4
Nigeria,Benue,Obi,7/1/2020,,1163,1163,84.3
Nigeria,Benue,Obi,8/1/2020,,966,966,84.7
Nigeria,Benue,Obi,9/1/2020,,1380,1380,73.6
Nigeria,Benue,Obi,10/1/2020,,1250,1250,89.7
Nigeria,Benue,Obi,11/1/2020,,1905,1905,79.7
Nigeria,Benue,Obi,12/1/2020,,1627,1627,68.8
Nigeria,Benue,Ogbadibo,1/1/2020,,222,222,101.4
Nigeria,Benue,Ogbadibo,2/1/2020,,129,129,86.4
Nigeria,Benue,Ogbadibo,3/1/2020,7,236,243,92.2
Nigeria,Benue,Ogbadibo,4/1/2020,,235,235,86.4
Nigeria,Benue,Ogbadibo,5/1/2020,,79,79,95.2
Nigeria,Benue,Ogbadibo,6/1/2020,,176,176,94.6
Nigeria,Benue,Ogbadibo,7/1/2020,,,0,
Nigeria,Benue,Ogbadibo,8/1/2020,,351,351,87.3
Nigeria,Benue,Ogbadibo,9/1/2020,,197,197,87.6
Nigeria,Benue,Ogbadibo,10/1/2020,,441,441,81.3
Nigeria,Benue,Ogbadibo,11/1/2020,53,175,228,91.6
Nigeria,Benue,Ogbadibo,12/1/2020,5,125,130,93.1
Nigeria,Benue,Ohimini,1/1/2020,,393,393,78.5
Nigeria,Benue,Ohimini,2/1/2020,9,169,178,69.4
Nigeria,Benue,Ohimini,3/1/2020,17,324,341,74.5
Nigeria,Benue,Ohimini,4/1/2020,15,325,340,81.3
Nigeria,Benue,Ohimini,5/1/2020,,119,119,73.9
Nigeria,Benue,Ohimini,6/1/2020,,243,243,71.6
Nigeria,Benue,Ohimini,7/1/2020,15,4,19,100
Nigeria,Benue,Ohimini,8/1/2020,27,198,225,81.7
Nigeria,Benue,Ohimini,9/1/2020,,179,179,121.1
Nigeria,Benue,Ohimini,10/1/2020,22,122,144,77.6
Nigeria,Benue,Ohimini,11/1/2020,22,273,295,80.8
Nigeria,Benue,Ohimini,12/1/2020,19,205,224,74
Nigeria,Benue,Oju,1/1/2020,10,1234,1244,69
Nigeria,Benue,Oju,2/1/2020,35,1296,1331,76.3
Nigeria,Benue,Oju,3/1/2020,45,1087,1132,68.2
Nigeria,Benue,Oju,4/1/2020,17,1059,1076,66.6
Nigeria,Benue,Oju,5/1/2020,,1219,1219,79
Nigeria,Benue,Oju,6/1/2020,32,1309,1341,70.1
Nigeria,Benue,Oju,7/1/2020,50,1080,1130,73.4
Nigeria,Benue,Oju,8/1/2020,88,1262,1350,72.4
Nigeria,Benue,Oju,9/1/2020,107,1359,1466,62.4
Nigeria,Benue,Oju,10/1/2020,101,1110,1211,91.9
Nigeria,Benue,Oju,11/1/2020,126,929,1055,77.8
Nigeria,Benue,Oju,12/1/2020,137,1065,1202,68.2
Nigeria,Benue,Okpokwu,1/1/2020,32,14,46,56
Nigeria,Benue,Okpokwu,2/1/2020,6,57,63,69.1
Nigeria,Benue,Okpokwu,3/1/2020,14,191,205,66.8
Nigeria,Benue,Okpokwu,4/1/2020,8,113,121,72
Nigeria,Benue,Okpokwu,5/1/2020,1,20,21,83.3
Nigeria,Benue,Okpokwu,6/1/2020,2,98,100,77.8
Nigeria,Benue,Okpokwu,7/1/2020,17,26,43,92.3
Nigeria,Benue,Okpokwu,8/1/2020,8,50,58,79.1
Nigeria,Benue,Okpokwu,9/1/2020,7,4,11,100
Nigeria,Benue,Okpokwu,10/1/2020,8,48,56,89.1
Nigeria,Benue,Okpokwu,11/1/2020,30,192,222,86.9
Nigeria,Benue,Okpokwu,12/1/2020,5,171,176,83.9
Nigeria,Benue,Otukpo,1/1/2020,15,1627,1642,77.6
Nigeria,Benue,Otukpo,2/1/2020,23,2144,2167,80.2
Nigeria,Benue,Otukpo,3/1/2020,4,892,896,73.4
Nigeria,Benue,Otukpo,4/1/2020,6,911,917,64
Nigeria,Benue,Otukpo,5/1/2020,10,1054,1064,81.6
Nigeria,Benue,Otukpo,6/1/2020,38,1557,1595,66.3
Nigeria,Benue,Otukpo,7/1/2020,13,476,489,66.7
Nigeria,Benue,Otukpo,8/1/2020,369,1666,2035,79.2
Nigeria,Benue,Otukpo,9/1/2020,163,1299,1462,73.6
Nigeria,Benue,Otukpo,10/1/2020,527,1394,1921,72.2
Nigeria,Benue,Otukpo,11/1/2020,511,1410,1921,76.8
Nigeria,Benue,Otukpo,12/1/2020,420,918,1338,74
Nigeria,Benue,Tarka,1/1/2020,81,137,218,42.5
Nigeria,Benue,Tarka,2/1/2020,63,139,202,29.8
Nigeria,Benue,Tarka,3/1/2020,128,116,244,36.7
Nigeria,Benue,Tarka,4/1/2020,41,159,200,49.4
Nigeria,Benue,Tarka,5/1/2020,88,284,372,60.9
Nigeria,Benue,Tarka,6/1/2020,322,426,748,76.1
Nigeria,Benue,Tarka,7/1/2020,,136,136,73
Nigeria,Benue,Tarka,8/1/2020,266,803,1069,79.7
Nigeria,Benue,Tarka,9/1/2020,279,680,959,77.3
Nigeria,Benue,Tarka,10/1/2020,800,807,1607,67.1
Nigeria,Benue,Tarka,11/1/2020,263,448,711,67.6
Nigeria,Benue,Tarka,12/1/2020,168,256,424,61.3
Nigeria,Benue,Ukum,1/1/2020,,28,28,36.8
Nigeria,Benue,Ukum,2/1/2020,,1391,1391,64.3
Nigeria,Benue,Ukum,3/1/2020,36,1370,1406,67.2
Nigeria,Benue,Ukum,4/1/2020,,137,137,80.6
Nigeria,Benue,Ukum,5/1/2020,,618,618,68.4
Nigeria,Benue,Ukum,6/1/2020,,840,840,75.7
Nigeria,Benue,Ukum,7/1/2020,,1007,1007,76.5
Nigeria,Benue,Ukum,8/1/2020,,206,206,69.8
Nigeria,Benue,Ukum,9/1/2020,,211,211,56.1
Nigeria,Benue,Ukum,10/1/2020,,208,208,55.8
Nigeria,Benue,Ukum,11/1/2020,7,118,125,47.5
Nigeria,Benue,Ukum,12/1/2020,79,388,467,70.1
Nigeria,Benue,Ushongo,1/1/2020,135,567,702,70.4
Nigeria,Benue,Ushongo,2/1/2020,213,555,768,56.9
Nigeria,Benue,Ushongo,3/1/2020,,615,615,72.7
Nigeria,Benue,Ushongo,4/1/2020,12,472,484,70.1
Nigeria,Benue,Ushongo,5/1/2020,74,697,771,63.4
Nigeria,Benue,Ushongo,6/1/2020,262,572,834,83.6
Nigeria,Benue,Ushongo,7/1/2020,115,350,465,72.9
Nigeria,Benue,Ushongo,8/1/2020,616,950,1566,82.7
Nigeria,Benue,Ushongo,9/1/2020,330,586,916,70
Nigeria,Benue,Ushongo,10/1/2020,115,650,765,65.1
Nigeria,Benue,Ushongo,11/1/2020,236,328,564,64.7
Nigeria,Benue,Ushongo,12/1/2020,151,424,575,69.5
Nigeria,Benue,Vandeikya,1/1/2020,,332,332,52.8
Nigeria,Benue,Vandeikya,2/1/2020,25,461,486,59.5
Nigeria,Benue,Vandeikya,3/1/2020,2,283,285,48.1
Nigeria,Benue,Vandeikya,4/1/2020,,427,427,58
Nigeria,Benue,Vandeikya,5/1/2020,7,742,749,63.1
Nigeria,Benue,Vandeikya,6/1/2020,10,663,673,74.5
Nigeria,Benue,Vandeikya,7/1/2020,,442,442,69.4
Nigeria,Benue,Vandeikya,8/1/2020,,908,908,74.2
Nigeria,Benue,Vandeikya,9/1/2020,36,477,513,65.3
Nigeria,Benue,Vandeikya,10/1/2020,34,462,496,70.9
Nigeria,Benue,Vandeikya,11/1/2020,,376,376,68.9
Nigeria,Benue,Vandeikya,12/1/2020,14,272,286,61.4
Nigeria,Benue,Ado,1/1/2021,40,120,160,67.4
Nigeria,Benue,Ado,2/1/2021,8,225,233,71.1
Nigeria,Benue,Ado,3/1/2021,,148,148,66.7
Nigeria,Benue,Ado,4/1/2021,,430,430,70.9
Nigeria,Benue,Ado,5/1/2021,3,242,245,82.8
Nigeria,Benue,Ado,6/1/2021,5,390,395,74.2
Nigeria,Benue,Ado,7/1/2021,,344,344,71.3
Nigeria,Benue,Ado,8/1/2021,,344,344,68.8
Nigeria,Benue,Ado,9/1/2021,,459,459,72.9
Nigeria,Benue,Ado,10/1/2021,18,310,328,67.4
Nigeria,Benue,Ado,11/1/2021,,231,231,66.6
Nigeria,Benue,Ado,12/1/2021,,573,573,67.1
Nigeria,Benue,Agatu,1/1/2021,39,401,440,67.4
Nigeria,Benue,Agatu,2/1/2021,42,297,339,61
Nigeria,Benue,Agatu,3/1/2021,24,426,450,72.2
Nigeria,Benue,Agatu,4/1/2021,21,414,435,73.7
Nigeria,Benue,Agatu,5/1/2021,53,253,306,77.3
Nigeria,Benue,Agatu,6/1/2021,164,394,558,77.5
Nigeria,Benue,Agatu,7/1/2021,121,493,614,76.4
Nigeria,Benue,Agatu,8/1/2021,12,565,577,76.4
Nigeria,Benue,Agatu,9/1/2021,170,600,770,71
Nigeria,Benue,Agatu,10/1/2021,29,599,628,67.8
Nigeria,Benue,Agatu,11/1/2021,44,583,627,65
Nigeria,Benue,Agatu,12/1/2021,63,617,680,78.3
Nigeria,Benue,Apa,1/1/2021,17,488,505,65.7
Nigeria,Benue,Apa,2/1/2021,130,259,389,84
Nigeria,Benue,Apa,3/1/2021,408,573,981,89.4
Nigeria,Benue,Apa,4/1/2021,76,564,640,83.2
Nigeria,Benue,Apa,5/1/2021,29,645,674,82.4
Nigeria,Benue,Apa,6/1/2021,95,1004,1099,91.8
Nigeria,Benue,Apa,7/1/2021,43,395,438,87
Nigeria,Benue,Apa,8/1/2021,49,669,718,85.1
Nigeria,Benue,Apa,9/1/2021,21,1459,1480,88.7
Nigeria,Benue,Apa,10/1/2021,7,466,473,69.3
Nigeria,Benue,Apa,11/1/2021,19,591,610,80.3
Nigeria,Benue,Apa,12/1/2021,,238,238,102.1
Nigeria,Benue,Buruku,1/1/2021,126,238,364,54.7
Nigeria,Benue,Buruku,2/1/2021,154,301,455,50.8
Nigeria,Benue,Buruku,3/1/2021,35,332,367,76.7
Nigeria,Benue,Buruku,4/1/2021,50,136,186,36.5
Nigeria,Benue,Buruku,5/1/2021,42,187,229,58.9
Nigeria,Benue,Buruku,6/1/2021,241,521,762,77.2
Nigeria,Benue,Buruku,7/1/2021,21,420,441,70.8
Nigeria,Benue,Buruku,8/1/2021,25,477,502,59.1
Nigeria,Benue,Buruku,9/1/2021,61,528,589,58.9
Nigeria,Benue,Buruku,10/1/2021,72,599,671,52.1
Nigeria,Benue,Buruku,11/1/2021,35,309,344,37.9
Nigeria,Benue,Buruku,12/1/2021,345,593,938,62.4
Nigeria,Benue,Gboko,1/1/2021,97,310,407,53.4
Nigeria,Benue,Gboko,2/1/2021,12,186,198,44.1
Nigeria,Benue,Gboko,3/1/2021,14,371,385,50.1
Nigeria,Benue,Gboko,4/1/2021,1,434,435,59.3
Nigeria,Benue,Gboko,5/1/2021,23,587,610,47.9
Nigeria,Benue,Gboko,6/1/2021,2,1304,1306,68
Nigeria,Benue,Gboko,7/1/2021,9,545,554,49.1
Nigeria,Benue,Gboko,8/1/2021,32,1009,1041,54.4
Nigeria,Benue,Gboko,9/1/2021,1,1307,1308,54.1
Nigeria,Benue,Gboko,10/1/2021,57,1158,1215,50
Nigeria,Benue,Gboko,11/1/2021,31,931,962,36.6
Nigeria,Benue,Gboko,12/1/2021,41,1034,1075,48.6
Nigeria,Benue,Guma,1/1/2021,36,260,296,93.1
Nigeria,Benue,Guma,2/1/2021,9,87,96,452.6
Nigeria,Benue,Guma,3/1/2021,600,167,767,23.1
Nigeria,Benue,Guma,4/1/2021,600,170,770,24.9
Nigeria,Benue,Guma,5/1/2021,600,2921,3521,96.6
Nigeria,Benue,Guma,6/1/2021,391,3224,3615,68.5
Nigeria,Benue,Guma,7/1/2021,43,333,376,79.8
Nigeria,Benue,Guma,8/1/2021,215,1091,1306,68.9
Nigeria,Benue,Guma,9/1/2021,165,344,509,86.5
Nigeria,Benue,Guma,10/1/2021,,3827,3827,84.6
Nigeria,Benue,Guma,11/1/2021,1123,1894,3017,70.8
Nigeria,Benue,Guma,12/1/2021,220,366,586,86.7
Nigeria,Benue,Gwer East,1/1/2021,120,98,218,42
Nigeria,Benue,Gwer East,2/1/2021,45,419,464,59.5
Nigeria,Benue,Gwer East,3/1/2021,19,279,298,59.4
Nigeria,Benue,Gwer East,4/1/2021,31,656,687,60.1
Nigeria,Benue,Gwer East,5/1/2021,32,294,326,60.9
Nigeria,Benue,Gwer East,6/1/2021,69,708,777,65.1
Nigeria,Benue,Gwer East,7/1/2021,81,547,628,57.2
Nigeria,Benue,Gwer East,8/1/2021,1,756,757,66.5
Nigeria,Benue,Gwer East,9/1/2021,20,686,706,60.7
Nigeria,Benue,Gwer East,10/1/2021,23,785,808,67.6
Nigeria,Benue,Gwer East,11/1/2021,16,626,642,68.1
Nigeria,Benue,Gwer East,12/1/2021,,641,641,68.7
Nigeria,Benue,Gwer West,1/1/2021,,137,137,54.9
Nigeria,Benue,Gwer West,2/1/2021,27,69,96,59.4
Nigeria,Benue,Gwer West,3/1/2021,28,67,95,32.1
Nigeria,Benue,Gwer West,4/1/2021,19,46,65,38.1
Nigeria,Benue,Gwer West,5/1/2021,63,59,122,28.2
Nigeria,Benue,Gwer West,6/1/2021,40,260,300,65.8
Nigeria,Benue,Gwer West,7/1/2021,42,147,189,66.1
Nigeria,Benue,Gwer West,8/1/2021,70,205,275,74.3
Nigeria,Benue,Gwer West,9/1/2021,30,217,247,62.9
Nigeria,Benue,Gwer West,10/1/2021,1,252,253,75.4
Nigeria,Benue,Gwer West,11/1/2021,31,264,295,77.2
Nigeria,Benue,Gwer West,12/1/2021,11,391,402,78.1
Nigeria,Benue,Katsina-Ala,1/1/2021,39,535,574,59.1
Nigeria,Benue,Katsina-Ala,2/1/2021,34,576,610,60.8
Nigeria,Benue,Katsina-Ala,3/1/2021,32,534,566,60.2
Nigeria,Benue,Katsina-Ala,4/1/2021,131,357,488,61.1
Nigeria,Benue,Katsina-Ala,5/1/2021,43,364,407,62
Nigeria,Benue,Katsina-Ala,6/1/2021,92,631,723,68.2
Nigeria,Benue,Katsina-Ala,7/1/2021,8,681,689,69.4
Nigeria,Benue,Katsina-Ala,8/1/2021,56,836,892,73.3
Nigeria,Benue,Katsina-Ala,9/1/2021,29,798,827,63.5
Nigeria,Benue,Katsina-Ala,10/1/2021,37,683,720,67.6
Nigeria,Benue,Katsina-Ala,11/1/2021,133,588,721,59.3
Nigeria,Benue,Katsina-Ala,12/1/2021,37,682,719,65.8
Nigeria,Benue,Konshisha,1/1/2021,5,224,229,45.7
Nigeria,Benue,Konshisha,2/1/2021,,324,324,59.7
Nigeria,Benue,Konshisha,3/1/2021,,59,59,59.6
Nigeria,Benue,Konshisha,4/1/2021,,168,168,65.7
Nigeria,Benue,Konshisha,5/1/2021,11,162,173,70.4
Nigeria,Benue,Konshisha,6/1/2021,11,163,174,75.9
Nigeria,Benue,Konshisha,7/1/2021,45,346,391,60.5
Nigeria,Benue,Konshisha,8/1/2021,25,759,784,77.9
Nigeria,Benue,Konshisha,9/1/2021,44,730,774,68.3
Nigeria,Benue,Konshisha,10/1/2021,201,572,773,53
Nigeria,Benue,Konshisha,11/1/2021,1,380,381,67.6
Nigeria,Benue,Konshisha,12/1/2021,57,378,435,56.8
Nigeria,Benue,Kwande,1/1/2021,66,641,707,59.8
Nigeria,Benue,Kwande,2/1/2021,297,714,1011,54.3
Nigeria,Benue,Kwande,3/1/2021,3,629,632,68
Nigeria,Benue,Kwande,4/1/2021,386,701,1087,23.3
Nigeria,Benue,Kwande,5/1/2021,57,666,723,60.5
Nigeria,Benue,Kwande,6/1/2021,,1101,1101,65.5
Nigeria,Benue,Kwande,7/1/2021,4,840,844,67.2
Nigeria,Benue,Kwande,8/1/2021,,1080,1080,65.3
Nigeria,Benue,Kwande,9/1/2021,2,1186,1188,61.9
Nigeria,Benue,Kwande,10/1/2021,,1288,1288,60
Nigeria,Benue,Kwande,11/1/2021,2,941,943,71.3
Nigeria,Benue,Kwande,12/1/2021,,1044,1044,55.8
Nigeria,Benue,Logo,1/1/2021,11,1431,1442,75.1
Nigeria,Benue,Logo,2/1/2021,,1488,1488,69.7
Nigeria,Benue,Logo,3/1/2021,24,2399,2423,74.2
Nigeria,Benue,Logo,4/1/2021,24,2387,2411,75.3
Nigeria,Benue,Logo,5/1/2021,16,1015,1031,69.9
Nigeria,Benue,Logo,6/1/2021,,1355,1355,72.8
Nigeria,Benue,Logo,7/1/2021,8,929,937,67.3
Nigeria,Benue,Logo,8/1/2021,2,1151,1153,64.7
Nigeria,Benue,Logo,9/1/2021,,1521,1521,70.5
Nigeria,Benue,Logo,10/1/2021,3,1089,1092,56.1
Nigeria,Benue,Logo,11/1/2021,,1323,1323,62.2
Nigeria,Benue,Logo,12/1/2021,1,1646,1647,76.7
Nigeria,Benue,Makurdi,1/1/2021,271,304,575,63
Nigeria,Benue,Makurdi,2/1/2021,206,192,398,50
Nigeria,Benue,Makurdi,3/1/2021,352,61,413,79.5
Nigeria,Benue,Makurdi,4/1/2021,277,765,1042,74.9
Nigeria,Benue,Makurdi,5/1/2021,191,311,502,54.9
Nigeria,Benue,Makurdi,6/1/2021,2585,798,3383,75.9
Nigeria,Benue,Makurdi,7/1/2021,152,1765,1917,68
Nigeria,Benue,Makurdi,8/1/2021,22,1731,1753,44.5
Nigeria,Benue,Makurdi,9/1/2021,193,3327,3520,55.6
Nigeria,Benue,Makurdi,10/1/2021,178,2823,3001,61.8
Nigeria,Benue,Makurdi,11/1/2021,57,1542,1599,39.2
Nigeria,Benue,Makurdi,12/1/2021,13,1231,1244,48.6
Nigeria,Benue,Obi,1/1/2021,,1552,1552,80.5
Nigeria,Benue,Obi,2/1/2021,115,1793,1908,67.1
Nigeria,Benue,Obi,3/1/2021,,2303,2303,77.9
Nigeria,Benue,Obi,4/1/2021,,2498,2498,80
Nigeria,Benue,Obi,5/1/2021,,2805,2805,86.6
Nigeria,Benue,Obi,6/1/2021,,3717,3717,84.2
Nigeria,Benue,Obi,7/1/2021,,3411,3411,88
Nigeria,Benue,Obi,8/1/2021,,2448,2448,69.6
Nigeria,Benue,Obi,9/1/2021,,3606,3606,96
Nigeria,Benue,Obi,10/1/2021,,4019,4019,82.3
Nigeria,Benue,Obi,11/1/2021,,3501,3501,81.7
Nigeria,Benue,Obi,12/1/2021,,5217,5217,83.4
Nigeria,Benue,Ogbadibo,1/1/2021,,104,104,88.1
Nigeria,Benue,Ogbadibo,2/1/2021,,218,218,76.7
Nigeria,Benue,Ogbadibo,3/1/2021,,146,146,64.4
Nigeria,Benue,Ogbadibo,4/1/2021,63,333,396,75.5
Nigeria,Benue,Ogbadibo,5/1/2021,14,207,221,87.2
Nigeria,Benue,Ogbadibo,6/1/2021,40,135,175,73.7
Nigeria,Benue,Ogbadibo,7/1/2021,9,34,43,71.1
Nigeria,Benue,Ogbadibo,8/1/2021,17,1066,1083,84.5
Nigeria,Benue,Ogbadibo,9/1/2021,42,196,238,83.6
Nigeria,Benue,Ogbadibo,10/1/2021,17,271,288,85
Nigeria,Benue,Ogbadibo,11/1/2021,2,207,209,88.4
Nigeria,Benue,Ogbadibo,12/1/2021,,121,121,90.3
Nigeria,Benue,Ohimini,1/1/2021,,324,324,78
Nigeria,Benue,Ohimini,2/1/2021,,211,211,78.2
Nigeria,Benue,Ohimini,3/1/2021,7,118,125,62.8
Nigeria,Benue,Ohimini,4/1/2021,,92,92,69.7
Nigeria,Benue,Ohimini,5/1/2021,,194,194,82.6
Nigeria,Benue,Ohimini,6/1/2021,40,135,175,78.4
Nigeria,Benue,Ohimini,7/1/2021,8,211,219,74.6
Nigeria,Benue,Ohimini,8/1/2021,,366,366,79.6
Nigeria,Benue,Ohimini,9/1/2021,2,382,384,75.3
Nigeria,Benue,Ohimini,10/1/2021,12,416,428,82.5
Nigeria,Benue,Ohimini,11/1/2021,,298,298,79
Nigeria,Benue,Ohimini,12/1/2021,,282,282,67.3
Nigeria,Benue,Oju,1/1/2021,122,1010,1132,73.2
Nigeria,Benue,Oju,2/1/2021,18,565,583,78.1
Nigeria,Benue,Oju,3/1/2021,97,1408,1505,65
Nigeria,Benue,Oju,4/1/2021,42,797,839,68.7
Nigeria,Benue,Oju,5/1/2021,72,1486,1558,70.9
Nigeria,Benue,Oju,6/1/2021,64,2359,2423,75.2
Nigeria,Benue,Oju,7/1/2021,140,2088,2228,79.2
Nigeria,Benue,Oju,8/1/2021,16,2880,2896,74.6
Nigeria,Benue,Oju,9/1/2021,30,2438,2468,73.7
Nigeria,Benue,Oju,10/1/2021,25,2757,2782,76.1
Nigeria,Benue,Oju,11/1/2021,2,2357,2359,69.1
Nigeria,Benue,Oju,12/1/2021,11,2754,2765,73.2
Nigeria,Benue,Okpokwu,1/1/2021,47,136,183,59.8
Nigeria,Benue,Okpokwu,2/1/2021,106,194,300,66.3
Nigeria,Benue,Okpokwu,3/1/2021,7,91,98,55
Nigeria,Benue,Okpokwu,4/1/2021,180,276,456,74
Nigeria,Benue,Okpokwu,5/1/2021,183,340,523,77
Nigeria,Benue,Okpokwu,6/1/2021,454,522,976,78
Nigeria,Benue,Okpokwu,7/1/2021,300,458,758,82.3
Nigeria,Benue,Okpokwu,8/1/2021,20,664,684,89.8
Nigeria,Benue,Okpokwu,9/1/2021,515,563,1078,85.3
Nigeria,Benue,Okpokwu,10/1/2021,,489,489,76
Nigeria,Benue,Okpokwu,11/1/2021,464,233,697,36.8
Nigeria,Benue,Okpokwu,12/1/2021,575,405,980,44.1
Nigeria,Benue,Otukpo,1/1/2021,149,727,876,77.8
Nigeria,Benue,Otukpo,2/1/2021,227,956,1183,79.3
Nigeria,Benue,Otukpo,3/1/2021,129,1009,1138,64.1
Nigeria,Benue,Otukpo,4/1/2021,42,894,936,76.2
Nigeria,Benue,Otukpo,5/1/2021,23,1141,1164,76.8
Nigeria,Benue,Otukpo,6/1/2021,67,1318,1385,82.4
Nigeria,Benue,Otukpo,7/1/2021,34,1230,1264,77
Nigeria,Benue,Otukpo,8/1/2021,42,1300,1342,81.4
Nigeria,Benue,Otukpo,9/1/2021,94,1344,1438,89.1
Nigeria,Benue,Otukpo,10/1/2021,4,1344,1348,84
Nigeria,Benue,Otukpo,11/1/2021,39,1112,1151,84.5
Nigeria,Benue,Otukpo,12/1/2021,,1697,1697,76.8
Nigeria,Benue,Tarka,1/1/2021,51,111,162,44.3
Nigeria,Benue,Tarka,2/1/2021,49,133,182,41.6
Nigeria,Benue,Tarka,3/1/2021,69,103,172,38.1
Nigeria,Benue,Tarka,4/1/2021,43,178,221,29.9
Nigeria,Benue,Tarka,5/1/2021,63,222,285,53
Nigeria,Benue,Tarka,6/1/2021,159,359,518,66
Nigeria,Benue,Tarka,7/1/2021,41,405,446,66.7
Nigeria,Benue,Tarka,8/1/2021,97,534,631,65.8
Nigeria,Benue,Tarka,9/1/2021,25,389,414,50.8
Nigeria,Benue,Tarka,10/1/2021,14,509,523,48.5
Nigeria,Benue,Tarka,11/1/2021,,490,490,54.7
Nigeria,Benue,Tarka,12/1/2021,,355,355,52.2
Nigeria,Benue,Ukum,1/1/2021,7,786,793,69.1
Nigeria,Benue,Ukum,2/1/2021,,215,215,62.4
Nigeria,Benue,Ukum,3/1/2021,,320,320,40.1
Nigeria,Benue,Ukum,4/1/2021,3,94,97,59.8
Nigeria,Benue,Ukum,5/1/2021,8,373,381,63
Nigeria,Benue,Ukum,6/1/2021,101,710,811,41.6
Nigeria,Benue,Ukum,7/1/2021,144,536,680,63
Nigeria,Benue,Ukum,8/1/2021,361,945,1306,60.2
Nigeria,Benue,Ukum,9/1/2021,32,919,951,57.3
Nigeria,Benue,Ukum,10/1/2021,30,1243,1273,57.8
Nigeria,Benue,Ukum,11/1/2021,28,1245,1273,57
Nigeria,Benue,Ukum,12/1/2021,,1258,1258,65.7
Nigeria,Benue,Ushongo,1/1/2021,204,291,495,71.6
Nigeria,Benue,Ushongo,2/1/2021,97,205,302,69.9
Nigeria,Benue,Ushongo,3/1/2021,36,374,410,70.1
Nigeria,Benue,Ushongo,4/1/2021,50,378,428,70.4
Nigeria,Benue,Ushongo,5/1/2021,24,534,558,67.2
Nigeria,Benue,Ushongo,6/1/2021,24,603,627,68.4
Nigeria,Benue,Ushongo,7/1/2021,3,476,479,72.7
Nigeria,Benue,Ushongo,8/1/2021,3,1013,1016,71.5
Nigeria,Benue,Ushongo,9/1/2021,,821,821,65.3
Nigeria,Benue,Ushongo,10/1/2021,14,811,825,66.8
Nigeria,Benue,Ushongo,11/1/2021,34,585,619,66.1
Nigeria,Benue,Ushongo,12/1/2021,7,492,499,70.1
Nigeria,Benue,Vandeikya,1/1/2021,83,259,342,56.3
Nigeria,Benue,Vandeikya,2/1/2021,20,242,262,54.3
Nigeria,Benue,Vandeikya,3/1/2021,5,153,158,50.5
Nigeria,Benue,Vandeikya,4/1/2021,6,237,243,55.9
Nigeria,Benue,Vandeikya,5/1/2021,40,292,332,59
Nigeria,Benue,Vandeikya,6/1/2021,2,586,588,76
Nigeria,Benue,Vandeikya,7/1/2021,2,414,416,62.3
Nigeria,Benue,Vandeikya,8/1/2021,,605,605,66.5
Nigeria,Benue,Vandeikya,9/1/2021,19,488,507,55.4
Nigeria,Benue,Vandeikya,10/1/2021,,611,611,65.5
Nigeria,Benue,Vandeikya,11/1/2021,,476,476,56.3
Nigeria,Benue,Vandeikya,12/1/2021,,590,590,63.2
Nigeria,Benue,Ado,1/1/2022,4,551,555,76.5
Nigeria,Benue,Ado,2/1/2022,,393,393,67.8
Nigeria,Benue,Ado,3/1/2022,,430,430,76.9
Nigeria,Benue,Ado,4/1/2022,,483,483,70.8
Nigeria,Benue,Ado,5/1/2022,,712,712,76.3
Nigeria,Benue,Ado,6/1/2022,,573,573,76.2
Nigeria,Benue,Ado,7/1/2022,,549,549,83.8
Nigeria,Benue,Ado,8/1/2022,4,513,517,73.2
Nigeria,Benue,Ado,9/1/2022,,684,684,72.3
Nigeria,Benue,Ado,10/1/2022,,628,628,71.1
Nigeria,Benue,Ado,11/1/2022,,442,442,62
Nigeria,Benue,Ado,12/1/2022,,556,556,69.3
Nigeria,Benue,Agatu,1/1/2022,45,466,511,73.5
Nigeria,Benue,Agatu,2/1/2022,4,879,883,76.6
